address,bedrooms,bathrooms,sqft,source,origin_url,longitude,latitude,elevation,year_built,garage,level,luxurious,dist_to_park,ptl_id,transaction_type,price,transaction_status,days_on_market,date_closed,date_listed,neighborhood,nid,shapefile_source
2 Mint Plaza #203,0,1,0,climbsf_rented,http://www.climbsf.com/for-rent/2-mint-plaza-203/,-122.408,37.7831,9.74853,,,2,1,0.0196573,173,rental,2775,closed,,2014-06-20,,South of Market,75,SF
425 First Street #3807,1,1,0,climbsf_rented,http://www.climbsf.com/for-rent/425-1st-st-3807/,-122.392,37.7858,31.017,,,38,,0.0343953,174,rental,4200,closed,,2014-06-20,,South Beach,74,SF
301 Mission Street #14D,1,1,789,climbsf_rented,http://www.climbsf.com/for-rent/301-mission-st-14d/,-122.396,37.7905,0.0,,,14,1,0.0300042,175,rental,2950,closed,,2014-06-20,,Yerba Buena,19,SF
555 Fourth Street #928,1,1,694,climbsf_rented,http://www.climbsf.com/for-rent/555-4th-st-928/,-122.397,37.7791,3.09988,,,9,,0.0313466,176,rental,3500,closed,,2014-06-21,,South Beach,74,SF
181 O'Farrell Street #502,1,1,1499,climbsf_rented,http://www.climbsf.com/for-rent/181-ofarrell-st-502/,-122.408,37.7863,15.3914,,,5,,0.0186035,177,rental,4000,closed,,2014-06-24,,Downtown,14,SF
1945 Jackson Street,3,1,1643,climbsf_rented,http://www.climbsf.com/for-rent/1945-jackson-st/,-122.427,37.7931,90.9586,,,1,,0.000824621,178,rental,5975,closed,,2014-06-30,,Pacific Heights,62,SF
1782 Quint Street,3,2,1270,climbsf_rented,http://www.climbsf.com/for-rent/1782-quint-st/,-122.399,37.7349,60.0281,,,1,,0.0134848,181,rental,3600,closed,,2014-07-07,,Silver Terrace,73,SF
935 Union Street,2,3,1600,climbsf_rented,http://www.climbsf.com/for-rent/935-union-st/,-122.415,37.7997,56.3208,,,1,,0.0131469,182,rental,5450,closed,,2014-07-14,,Russian Hill,70,SF
1839 Jefferson Street,2,2,1460,climbsf_rented,http://www.climbsf.com/for-rent/1839-jefferson-st/,-122.443,37.8048,5.30748,,,1,,0.0032573,184,rental,6400,closed,,2014-07-14,,Marina,43,SF
1788 Clay Street #701,1,1,754,climbsf_rented,http://www.climbsf.com/for-rent/1788-clay-st-701/,-122.422,37.7925,60.4305,,,7,1,0.0041,185,rental,3900,closed,,2014-07-15,,Nob Hill,93,SF
338 Spear Street #17G,1,1,0,climbsf_rented,http://www.climbsf.com/for-rent/338-spear-st-17g/,-122.391,37.7894,0.0,,,17,,0.0350366,186,rental,3650,closed,,2014-07-21,,South Beach,74,SF
217 Theresa Street,2,1,0,climbsf_rented,http://www.climbsf.com/for-rent/217-theresa-st/,-122.436,37.7296,40.1391,,,1,,0.00666408,187,rental,0,closed,,2014-07-28,,Mission Terrace,50,SF
717 San Bruno Avenue,2,1,0,climbsf_rented,http://www.climbsf.com/for-rent/717-san-bruno-ave/,-122.405,37.7603,66.2858,,,1,,0.0180278,188,rental,3800,closed,,2014-07-28,,Potrero Hill,67,SF
451 Kansas Street #362,1,1,0,climbsf_rented,http://www.climbsf.com/for-rent/451-kansas-st-362/,-122.403,37.7639,21.4412,,,3,,0.0219463,189,rental,3750,closed,,2014-08-01,,Potrero Hill,67,SF
425 1st Street #3205,1,1,0,climbsf_rented,http://www.climbsf.com/for-rent/425-1st-st-3205/,-122.392,37.7858,31.017,,,32,1,0.0343953,190,rental,3700,closed,,2014-08-08,,South Beach,74,SF
420 Mission Bay Boulevard North #308,2,2,0,climbsf_rented,http://www.climbsf.com/for-rent/420-mission-bay-blvd-n-308/,-122.388,37.7712,2.25164,,,3,,0.0356877,191,rental,4975,closed,,2014-08-08,,Mission Bay,48,SF
1735 Beach Street,2,2,2200,climbsf_rented,http://www.climbsf.com/for-rent/1735-beach-st/,-122.438,37.804,7.70247,,,1,,0.00196977,192,rental,7400,closed,,2014-08-11,,Marina,43,SF
555 4th Street #930,1,1,0,climbsf_rented,http://www.climbsf.com/for-rent/555-4th-st-930/,-122.397,37.7791,3.09988,,,9,,0.0313466,193,rental,3475,closed,,2014-08-12,,South Beach,74,SF
136 Cole Street,2,1,1100,climbsf_rented,http://www.climbsf.com/for-rent/136-cole-st/,-122.451,37.7737,83.7907,,,1,,0.00247386,194,rental,4450,closed,,2014-08-12,,North Panhandle,55,SF
451 Kansas Street #436,0,1,436,climbsf_rented,http://www.climbsf.com/for-rent/451-kansas-st-436/,-122.403,37.7639,21.4412,,,4,,0.0219463,196,rental,2700,closed,,2014-08-12,,Potrero Hill,67,SF
250 King Street #604,1,1,587,climbsf_rented,http://www.climbsf.com/for-rent/250-king-st-604/,-122.393,37.7782,5.82981,,,6,1,0.0353955,197,rental,2975,closed,,2014-08-13,,South Beach,74,SF
1310 Minnesota Street #203,1,2,0,climbsf_rented,http://www.climbsf.com/for-rent/1310-minnesota-st-203/,-122.39,37.7537,6.36523,,,2,,0.0226824,198,rental,3300,closed,,2014-08-19,,Central Waterfront/Dogpatch,89,SF
1515 15th Street,0,1,0,climbsf_rented,http://www.climbsf.com/for-rent/1515-15th-st/,-122.418,37.7666,6.28037,,,1,1,0.00959635,199,rental,3000,closed,,2014-08-19,,Inner Mission,33,SF
1737 Beach Street,3,3,0,climbsf_rented,http://www.climbsf.com/for-rent/1737-beach-st/,-122.438,37.8042,6.6914,,,1,,0.00183848,200,rental,8500,closed,,2014-08-19,,Marina,43,SF
50 Lansing Street #305,2,2,0,climbsf_rented,http://www.climbsf.com/for-rent/50-lansing-st-305/,-122.394,37.786,27.3115,,,3,,0.0323883,201,rental,4175,closed,,2014-08-19,,South Beach,74,SF
750 Van Ness Avenue #203,1,1,0,climbsf_rented,http://www.climbsf.com/for-rent/750-van-ness-ave-203/,-122.42,37.7824,28.6855,,,2,,0.0104862,203,rental,3100,closed,,2014-09-09,,Van Ness/Civic Center,80,SF
3664 19th Street,2,1,0,climbsf_rented,http://www.climbsf.com/for-rent/3664-19th-st/,-122.425,37.7601,12.8498,,,1,,0.0010198,204,rental,4800,closed,,2014-09-09,,Mission Dolores,49,SF
301 Main Street #4F,1,1,804,climbsf_rented,http://www.climbsf.com/for-rent/301-main-st-4f/,-122.391,37.7894,4.83899e-05,,,4,1,0.0350366,205,rental,3575,closed,,2014-09-09,,South Beach,74,SF
301 Main Street #5C,2,2,1780,climbsf_rented,http://www.climbsf.com/for-rent/301-main-st-5c/,-122.391,37.7894,4.83899e-05,,,5,1,0.0350366,206,rental,7000,closed,,2014-09-17,,South Beach,74,SF
205 Beacon Street,4,3,2200,climbsf_rented,http://www.climbsf.com/for-rent/205-beacon-st/,-122.432,37.7397,137.914,,,1,,0.00805047,207,rental,6000,closed,,2014-09-17,,Glen Park,23,SF
2560 Vallejo Street,3,2,1300,climbsf_rented,http://www.climbsf.com/for-rent/2560-vallejo-st/,-122.439,37.795,63.2159,,,1,,0.0032,208,rental,7050,closed,,2014-09-24,,Pacific Heights,62,SF
1260 Clay Street #208,1,1,610,climbsf_rented,http://www.climbsf.com/for-rent/1260-clay-st-208/,-122.414,37.7935,98.2581,,,2,,0.0122577,209,rental,3600,closed,,2014-09-24,,Nob Hill,93,SF
1001 Pine Street #1204,1,1,616,climbsf_rented,http://www.climbsf.com/for-rent/1001-pine-st-1204/,-122.413,37.7903,67.5895,,,12,,0.0130188,210,rental,0,closed,,2014-09-24,,Downtown,14,SF
234 Grand View Avenue,3,2,1682,climbsf_rented,http://www.climbsf.com/for-rent/234-grand-view-ave/,-122.441,37.7545,131.494,,,1,,0.0032311,211,rental,7300,closed,,2014-09-26,,Eureka Valley / Dolores Heights,16,SF
5800 Third Street #1109,3,3,1500,climbsf_rented,http://www.climbsf.com/for-rent/5800-3rd-st-1109/,-122.395,37.7253,7.88801,,,11,,0.00687314,212,rental,4500,closed,,2014-09-30,,Bayview,4,SF
338 Spear Street #39E,3,2,1582,climbsf_rented,http://www.climbsf.com/for-rent/338-spear-st-39e/,-122.391,37.7894,0.0,,,39,,0.0350366,213,rental,7975,closed,,2014-09-30,,South Beach,74,SF
425 First Street #3307,1,1,0,climbsf_rented,http://www.climbsf.com/for-rent/425-1st-st-3307/,-122.392,37.7858,31.017,,,33,,0.0343953,214,rental,4500,closed,,2014-10-01,,South Beach,74,SF
260 King Street #605,2,2,1488,climbsf_rented,http://www.climbsf.com/for-rent/260-king-st-605/,-122.394,37.7774,4.2732,,,6,,0.0347701,216,rental,4600,closed,,2014-10-02,,South Beach,74,SF
2125 Bryant Street #303,1,1,730,climbsf_rented,http://www.climbsf.com/for-rent/2125-bryant-st-303/,-122.41,37.7593,6.89281,,,3,1,0.0153379,217,rental,3450,closed,,2014-10-08,,Inner Mission,33,SF
325 China Basin Street #607,2,2,1777,climbsf_rented,http://www.climbsf.com/for-rent/325-china-basin-st-607/,-122.387,37.7716,1.65683,,,6,,0.0366231,218,rental,5950,closed,,2014-10-08,,Mission Bay,48,SF
2633 Harrison St.,2,1,1300,climbsf_rented,http://www.climbsf.com/for-rent/2633-harrison-st/,-122.412,37.7552,14.5822,,,1,,0.010824,219,rental,4600,closed,,2014-10-14,,Inner Mission,33,SF
338 Spear Street #28B,2,2,0,climbsf_rented,http://www.climbsf.com/for-rent/338-spear-st-28b/,-122.391,37.7894,0.0,,,28,,0.0350366,220,rental,6900,closed,,2014-10-14,,South Beach,74,SF
1160 Mission Street #1212,1,1,660,climbsf_rented,http://www.climbsf.com/for-rent/1160-mission-st-1212/,-122.412,37.7784,12.0417,,,12,,0.0188351,221,rental,3700,closed,,2014-10-14,,South of Market,75,SF
1880 Jackson Street,1,1,1130,climbsf_rented,http://www.climbsf.com/for-rent/1880-jackson-st-101/,-122.426,37.7938,73.9823,,,1,,0.0013,223,rental,4800,closed,,2014-10-21,,Pacific Heights,62,SF
2539 Larkin Street,3,2,0,climbsf_rented,http://www.climbsf.com/for-rent/2539-larkin-st/,-122.421,37.8014,74.4627,,,1,,0.0102083,224,rental,8500,closed,,2014-10-28,,Russian Hill,70,SF
1299 Bush Street #303,2,2,978,climbsf_rented,http://www.climbsf.com/for-rent/1299-bush-st-303/,-122.419,37.7889,49.8548,,,3,,0.00730821,225,rental,4300,closed,,2014-11-04,,Downtown,14,SF
184 Cook Street,1,1,625,climbsf_rented,http://www.climbsf.com/for-rent/184-cook-st/,-122.452,37.7808,77.5204,,,1,,0.00477074,226,rental,2800,closed,,2014-11-05,,Lone Mountain,41,SF
223 Mississippi Street #2,2,1,2300,climbsf_rented,http://www.climbsf.com/for-rent/223-mississippi-st-2/,-122.395,37.7635,18.0055,,,1,,0.0253211,227,rental,5700,closed,,2014-11-05,,Potrero Hill,67,SF
567 Vallejo Street #301,3,3,2400,climbsf_rented,http://www.climbsf.com/for-rent/567-vallejo-st-301/,-122.407,37.7987,30.6378,,,3,,0.019986,228,rental,6950,closed,,2014-11-10,,Telegraph Hill,78,SF
333 1st Street #N305,1,1,709,climbsf_rented,http://www.climbsf.com/for-rent/333-1st-st-n305/,-122.394,37.787,19.2513,,,1,1,0.032249,229,rental,3900,closed,,2014-11-11,,South Beach,74,SF
555 Fourth Street #912,0,1,525,climbsf_rented,http://www.climbsf.com/for-rent/555-4th-st-912/,-122.397,37.7791,3.09988,,,9,,0.0313466,230,rental,2950,closed,,2014-11-11,,South Beach,74,SF
325 Berry Street #416,2,2,1210,climbsf_rented,http://www.climbsf.com/for-rent/325-berry-st-416/,-122.396,37.7736,2.45283,,,4,,0.0324236,231,rental,4500,closed,,2014-11-12,,South Beach,74,SF
435 China Basin Street #118,1,1,900,climbsf_rented,http://www.climbsf.com/for-rent/435-china-basin-st-118/,-122.389,37.7716,1.8728,,,1,,0.0354013,232,rental,3625,closed,,2014-11-24,,Mission Bay,48,SF
One Daniel Burnham Court #314,1,1,800,climbsf_rented,http://www.climbsf.com/for-rent/1-daniel-burnham-ct-314/,-122.422,37.7869,52.1365,,,3,,0.005728,235,rental,3180,closed,,2014-11-24,,Van Ness/Civic Center,80,SF
325 Berry Street #422,1,1,0,climbsf_rented,http://www.climbsf.com/for-rent/325-berry-st-422/,-122.396,37.7736,2.45283,,,4,,0.0324236,237,rental,3700,closed,,2014-11-24,,South Beach,74,SF
55 Hancock Street,2,1,1040,climbsf_rented,http://www.climbsf.com/for-rent/55-hancock-st-1/,-122.429,37.7602,30.889,,,1,,0.00107703,238,rental,4400,closed,,2014-11-25,,Eureka Valley / Dolores Heights,16,SF
3065 Market Street,2,1,0,climbsf_rented,http://www.climbsf.com/for-rent/3065-market-st/,-122.442,37.7609,67.1337,,,1,,0.00411825,239,rental,3900,closed,,2014-11-25,,Eureka Valley / Dolores Heights,16,SF
271 Paris Street,1,1,900,climbsf_rented,http://www.climbsf.com/for-rent/271-paris-st/,-122.433,37.7243,70.2703,,,1,,0.00805233,240,rental,2900,closed,,2014-12-01,,Excelsior,17,SF
115 Farnum Street,3,1,0,climbsf_rented,http://www.climbsf.com/for-rent/115-farnum-st/,-122.434,37.7392,135.034,,,1,,0.00601332,241,rental,3800,closed,,2014-12-01,,Glen Park,23,SF
743 Rhode Island Street,2,1,1300,climbsf_rented,http://www.climbsf.com/for-rent/743-rhode-island-st/,-122.402,37.7604,64.8289,,,1,,0.0190602,243,rental,4800,closed,,2014-12-02,,Potrero Hill,67,SF
301 Mission Street #29F,2,2,1601,climbsf_rented,http://www.climbsf.com/for-rent/301-mission-st-29f/,-122.396,37.7905,0.0,,,29,1,0.0300042,244,rental,7975,closed,,2014-12-08,,Yerba Buena,19,SF
634 Missouri Street,2,2,1300,climbsf_rented,http://www.climbsf.com/for-rent/634-missouri-st/,-122.396,37.7582,39.6691,,,1,,0.0205915,245,rental,4600,closed,,2014-12-09,,Potrero Hill,67,SF
451 Kansas Street #571,1,1,778,climbsf_rented,http://www.climbsf.com/for-rent/451-kansas-st-571/,-122.403,37.7639,21.4412,,,5,,0.0219463,246,rental,3400,closed,,2014-12-09,,Potrero Hill,67,SF
637 Powell Street #202,2,1,1590,climbsf_rented,http://www.climbsf.com/for-rent/637-powell-st-202/,-122.409,37.7906,50.9419,,,2,,0.0170047,247,rental,4500,closed,,2014-12-12,,Downtown,14,SF
219 Brannan Street #16K,2,2,0,climbsf_rented,http://www.climbsf.com/for-rent/219-brannan-st-16k/,-122.39,37.783,4.0227,,,16,1,0.0368782,248,rental,5995,closed,,2014-12-16,,South Beach,74,SF
435 China Basin Street #639,2,2,1590,climbsf_rented,http://www.climbsf.com/for-rent/435-china-basin-st-639/,-122.389,37.7716,1.8728,,,6,,0.0354013,249,rental,6100,closed,,2014-12-18,,Mission Bay,48,SF
10 Mint Plaza #1,2,2,1559,climbsf_rented,http://www.climbsf.com/for-rent/10-mint-plaza-1/,-122.408,37.7829,10.2649,,,1,,0.0197385,250,rental,8250,closed,,2014-12-23,,South of Market,75,SF
318 Spear Street #5A,1,1,850,climbsf_rented,http://www.climbsf.com/for-rent/318-spear-st-5a/,-122.391,37.7897,0.0,,,5,,0.0350241,251,rental,3700,closed,,2014-12-23,,South Beach,74,SF
5800 Third Street #1204,3,2,1309,climbsf_rented,http://www.climbsf.com/for-rent/5800-3rd-st-1204/,-122.395,37.7253,7.88801,,,12,,0.00687314,252,rental,3900,closed,,2014-12-31,,Bayview,4,SF
55 Junior Terrace,3,1,0,climbsf_rented,http://www.climbsf.com/for-rent/55-junior-terrace/,-122.441,37.7198,57.3815,,,1,,0.00518556,253,rental,3800,closed,,2015-01-08,,Mission Terrace,50,SF
149 Chenery Street,2,1,0,climbsf_rented,http://www.climbsf.com/for-rent/149-chenery-st/,-122.425,37.7393,70.6908,,,1,,0.0051614,255,rental,3400,closed,,2015-01-12,,Glen Park,23,SF
333 Fremont Street #102,1,1,983,climbsf_rented,http://www.climbsf.com/for-rent/333-fremont-st-102/,-122.393,37.7877,11.0817,,,1,,0.0331646,257,rental,0,closed,,2015-01-16,,South Beach,74,SF
333 Fremont Street #504,1,1,940,climbsf_rented,http://www.climbsf.com/for-rent/333-fremont-st-504/,-122.393,37.7877,12.2255,,,5,,0.0331646,258,rental,3795,closed,,2015-01-16,,South Beach,74,SF
219 Brannan St. #14K,2,2,0,climbsf_rented,http://www.climbsf.com/for-rent/219-brannan-st-14k/,-122.39,37.783,4.0227,,,14,1,0.0368782,259,rental,5895,closed,,2015-01-16,,South Beach,74,SF
425 1st Street #3402,2,2,1309,climbsf_rented,http://www.climbsf.com/for-rent/425-1st-st-3402/,-122.392,37.7858,31.017,,,34,1,0.0343953,260,rental,6600,closed,,2015-01-16,,South Beach,74,SF
400 Beale Street #1003,2,2,0,climbsf_rented,http://www.climbsf.com/for-rent/400-beale-st-1003/,-122.391,37.7871,7.36737,,,10,1,0.0352166,261,rental,4500,closed,,2015-01-20,,South Beach,74,SF
2072 Vallejo Street,1,1,1079,climbsf_rented,http://www.climbsf.com/for-rent/2072-vallejo-st/,-122.431,37.796,54.3873,,,1,,0.00438292,262,rental,3575,closed,,2015-01-21,,Pacific Heights,62,SF
2035 9th Avenue,2,1,1200,climbsf_rented,http://www.climbsf.com/for-rent/2035-9th-ave/,-122.466,37.7503,193.474,,,1,,0.0100717,264,rental,4600,closed,,2015-01-26,,Golden Gate Heights,24,SF
301 Main Street #22A,2,2,1163,climbsf_rented,http://www.climbsf.com/for-rent/301-main-st-22a/,-122.391,37.7894,4.83899e-05,,,22,1,0.0350366,267,rental,5800,closed,,2015-01-26,,South Beach,74,SF
539 Octavia Street #17,0,1,322,climbsf_rented,http://www.climbsf.com/for-rent/539-octavia-st-17/,-122.425,37.7773,21.7199,,,1,,0.00815843,268,rental,2375,closed,,2015-01-27,,Hayes Valley,27,SF
325 Berry Street #314,1,1,853,climbsf_rented,http://www.climbsf.com/for-rent/325-berry-st-314/,-122.396,37.7736,2.45283,,,3,,0.0324236,269,rental,3700,closed,,2015-01-27,,South Beach,74,SF
520 Sixth Street #11,1,1,0,climbsf_rented,http://www.climbsf.com/for-rent/520-6th-st-11/,-122.402,37.7755,3.00654,,,1,,0.0278862,270,rental,0,closed,,2015-01-27,,South of Market,75,SF
539 Octavia Street #13,0,1,280,climbsf_rented,http://www.climbsf.com/for-rent/539-octavia-st-13/,-122.425,37.7773,21.7199,,,1,,0.00815843,271,rental,1995,closed,,2015-02-01,,Hayes Valley,27,SF
101 Mateo Street,3,1,0,climbsf_rented,http://www.climbsf.com/for-rent/101-mateo-st/,-122.429,37.737,98.1206,,,1,,0.00746726,272,rental,5100,closed,,2015-02-02,,Glen Park,23,SF
250 King Street #776,1,1,714,climbsf_rented,http://www.climbsf.com/for-rent/250-king-st-776/,-122.393,37.7782,5.82981,,,7,1,0.0353955,274,rental,3500,closed,,2015-02-03,,South Beach,74,SF
81 Lansing Street #408,1,1,1115,climbsf_rented,http://www.climbsf.com/for-rent/81-lansing-st-408/,-122.394,37.7856,28.4004,,,4,,0.0324524,276,rental,4600,closed,,2015-02-03,,South Beach,74,SF
425 First Street #3308,1,1,0,climbsf_rented,http://www.climbsf.com/for-rent/425-1st-st-3308/,-122.392,37.7858,31.017,,,33,,0.0343953,277,rental,4400,closed,,2015-02-05,,South Beach,74,SF
451 Kansas Street #480,2,2,0,climbsf_rented,http://www.climbsf.com/for-rent/451-kansas-st-480/,-122.403,37.7639,21.4412,,,4,,0.0219463,279,rental,4200,closed,,2015-02-10,,Potrero Hill,67,SF
539 Octavia Street #4,0,1,280,climbsf_rented,http://www.climbsf.com/for-rent/539-octavia-st-4/,-122.425,37.7773,21.7199,,,1,,0.00815843,280,rental,1950,closed,,2015-02-16,,Hayes Valley,27,SF
870 Harrison Street #603,1,1,0,climbsf_rented,http://www.climbsf.com/for-rent/870-harrison-st-603/,-122.401,37.7797,2.91992,,,6,,0.0274352,281,rental,3500,closed,,2015-02-17,,Yerba Buena,19,SF
333 Fremont Street #808,2,2,1251,climbsf_rented,http://www.climbsf.com/for-rent/333-fremont-st-808/,-122.393,37.7877,11.0817,,,8,,0.0331646,282,rental,4767,closed,,2015-02-20,,South Beach,74,SF
35 Dolores Street #410,2,2,1000,climbsf_rented,http://www.climbsf.com/for-rent/35-dolores-st-410/,-122.427,37.7686,33.7334,,,4,,0.00736817,283,rental,6050,closed,,2015-02-25,,Mission Dolores,49,SF
One Hawthorne Street #11F,2,2,1395,climbsf_rented,http://www.climbsf.com/for-rent/1-hawthorne-st-11f/,-122.399,37.7857,8.63035,,,11,,0.0275153,284,rental,6000,closed,,2015-03-01,,Yerba Buena,19,SF
1310 Minnesota Street #101,1,2,1000,climbsf_rented,http://www.climbsf.com/for-rent/1310-minnesota-st-101/,-122.39,37.7537,6.36523,,,1,,0.0226824,285,rental,0,closed,,2015-03-07,,Central Waterfront/Dogpatch,89,SF
401 Harrison Street #3803,2,2,1339,climbsf_rented,http://www.climbsf.com/for-rent/401-harrison-st-3803/,-122.392,37.7864,22.3907,,,38,,0.0343098,288,rental,7225,closed,,2015-03-09,,South Beach,74,SF
539 Octavia Street #9,0,1,180,climbsf_rented,http://www.climbsf.com/for-rent/539-octavia-st-9/,-122.425,37.7773,21.7199,,,1,,0.00815843,289,rental,1500,closed,,2015-03-18,,Hayes Valley,27,SF
333 Fremont Street #709,2,2,1235,climbsf_rented,http://www.climbsf.com/for-rent/333-fremont-st-709/,-122.393,37.7877,11.0817,,,7,,0.0331646,290,rental,4795,closed,,2015-03-19,,South Beach,74,SF
260 King Street #1413,1,1,0,climbsf_rented,http://www.climbsf.com/for-rent/260-king-st-1413/,-122.394,37.7774,4.2732,,,14,,0.0347701,291,rental,3950,closed,,2015-03-22,,South Beach,74,SF
318 Spear Street #6K,1,1,0,climbsf_rented,http://www.climbsf.com/for-rent/318-spear-st-6k/,-122.391,37.7897,0.0,,,6,,0.0350241,292,rental,4600,closed,,2015-03-24,,South Beach,74,SF
810 Faxon Avenue,3,2,2335,climbsf_rented,http://www.climbsf.com/for-rent/810-faxon-ave/,-122.46,37.7279,108.801,,,1,,0.0103078,293,rental,5650,closed,,2015-03-25,,Westwood Park,85,SF
601 Fourth Street #226,1,1,1174,climbsf_rented,http://www.climbsf.com/for-rent/601-4th-st-226/,-122.396,37.7783,2.92036,,,2,,0.0325774,294,rental,3650,closed,,2015-03-25,,South Beach,74,SF
338 Spear Street #38F,3,2,0,climbsf_rented,http://www.climbsf.com/for-rent/338-spear-st-38f/,-122.391,37.7894,0.0,,,38,,0.0350366,295,rental,7500,closed,,2015-03-29,,South Beach,74,SF
539 Octavia Street #11,0,1,200,climbsf_rented,http://www.climbsf.com/for-rent/539-octavia-st-11/,-122.425,37.7773,21.7199,,,1,,0.00815843,296,rental,1600,closed,,2015-03-30,,Hayes Valley,27,SF
601 Fourth Street #324,1,1,1094,climbsf_rented,http://www.climbsf.com/for-rent/601-4th-st-324/,-122.396,37.7783,2.92036,,,3,,0.0325774,297,rental,3750,closed,,2015-03-30,,South Beach,74,SF
333 Fremont Street #203,1,1,670,climbsf_rented,http://www.climbsf.com/for-rent/333-fremont-st-203/,-122.393,37.7877,11.0817,,,2,,0.0331646,298,rental,3100,closed,,2015-04-09,,South Beach,74,SF
45 Bartlett Street #315,1,1,500,climbsf_rented,http://www.climbsf.com/for-rent/45-bartlett-st-315/,-122.42,37.7558,20.5014,,,3,1,0.0065,299,rental,3000,closed,,2015-04-09,,Inner Mission,33,SF
45 Bartlett Street #706,2,2,905,climbsf_rented,http://www.climbsf.com/for-rent/45-bartlett-st-706/,-122.42,37.7558,20.5014,,,7,1,0.0065,300,rental,4500,closed,,2015-04-09,,Inner Mission,33,SF
539 Octavia Street #12,0,1,240,climbsf_rented,http://www.climbsf.com/for-rent/539-octavia-st-12/,-122.425,37.7773,21.7199,,,1,,0.00815843,301,rental,1800,closed,,2015-04-16,,Hayes Valley,27,SF
